"time_series","sub_time_series","index","mean_value","theil_index","norm_sum_theil_index","norm_prod_theil_index"
"^GSPC","absolute log-return",23903,183.1681462153,8.66446180640881e-09,3.33220450151074,2.60021909818291e-09
"^GSPC","original",23903,13802614.5620597,2.68363588336576e-06,3.33220182653932,8.05363498900211e-07
"^GSPC","volatility log-return",23903,72543.2208662204,2.26679022923693e-09,3.33220450790841,6.80267439262826e-10
"^GSPC","absolute log-return",23902,183.160858845281,9.7087463124508e-09,3.36729582027773,2.88324721160297e-09
"^GSPC","original",23902,13800621.9747294,2.87859099586133e-06,3.36729295139548,8.54867270712267e-07
"^GSPC","volatility log-return",23902,72540.129600323,2.5471813611161e-09,3.36729582743929,7.56447158112132e-10
"^GSPC","absolute log-return",23901,183.153765359585,1.05899375909164e-08,3.40119737107222,3.11359101004046e-09
"^GSPC","original",23901,13798629.3068911,3.08054027407092e-06,3.40119430112188,9.05722287885999e-07
"^GSPC","volatility log-return",23901,72537.0666445207,2.79033400466419e-09,3.40119737887182,8.2039755167063e-10
"^GSPC","absolute log-return",23900,183.146956467901,1.15352078107426e-08,3.43398719294994,3.35912952607291e-09
"^GSPC","original",23900,13796636.1776232,3.2896077386488e-06,3.43398391487741,9.57955735639384e-07
"^GSPC","volatility log-return",23900,72534.0686832545,3.07997654655493e-09,3.43398720140517,8.969097329577e-10
"^GSPC","absolute log-return",23899,183.140152159428,1.28901148741355e-08,3.46573588990961,3.71930096108087e-09
"^GSPC","original",23899,13794643.0129959,3.50566582377713e-06,3.4657323971339,1.01152133979544e-06
"^GSPC","volatility log-return",23899,72531.0598257157,3.50596003201575e-09,3.46573589929377,1.01160623034881e-09
"^GSPC","absolute log-return",23898,183.133052832347,1.35407733946513e-08,3.49650754792571,3.87265668859932e-09
"^GSPC","original",23898,13792648.5444046,3.72914844335217e-06,3.49650383231804,1.06653521486684e-06
"^GSPC","volatility log-return",23898,72527.9849375542,3.70734815043976e-09,3.49650755775913,1.06030033834243e-09
"^GSPC","absolute log-return",23897,183.12616903944,1.40965619708624e-08,3.5263605105196,3.99748178680532e-09
"^GSPC","original",23897,13790653.5151406,3.95982071508668e-06,3.52635656479545,1.12291998717791e-06
"^GSPC","volatility log-return",23897,72524.9544911844,3.87610165695659e-09,3.52636052074006,1.09917906291742e-09
"^GSPC","absolute log-return",23896,183.118831748161,1.48003774887297e-08,3.55534804668904,4.16284910302974e-09
"^GSPC","original",23896,13788657.7889749,4.19773908217067e-06,3.55534386375033,1.18068301881311e-06
"^GSPC","volatility log-return",23896,72521.8262765846,4.04262364917336e-09,3.55534805744679,1.13705425720817e-09
"^GSPC","absolute log-return",23895,183.111792656902,1.54684369958701e-08,3.58351892298767,4.31654953176678e-09
"^GSPC","original",23895,13786659.1525938,4.44372643302085e-06,3.58351449472968,1.2400454718778e-06
"^GSPC","volatility log-return",23895,72518.7776501941,4.25076023292411e-09,3.58351893420535,1.1861972284582e-09
"^GSPC","absolute log-return",23894,183.104680020288,1.65695749767497e-08,3.61091789607465,4.58874318874117e-09
"^GSPC","original",23894,13784657.5346681,4.69784945386297e-06,3.61091321479477,1.30101253130476e-06
"^GSPC","volatility log-return",23894,72515.7107198171,4.60735218715148e-09,3.61091790803687,1.27595040890242e-09
"^GSPC","absolute log-return",23893,183.097761413269,1.73921077971976e-08,3.63758614233428,4.78122222636394e-09
"^GSPC","original",23893,13782651.6674201,4.96064554772256e-06,3.63758119908084,1.36371905156349e-06
"^GSPC","volatility log-return",23893,72512.6839333918,4.87877348171942e-09,3.63758615484761,1.3412118002138e-09
"^GSPC","absolute log-return",23892,183.091115595955,1.82889879080956e-08,3.66356162784066,4.99213325028033e-09
"^GSPC","original",23892,13780642.1705468,5.23192683834765e-06,3.66355641420281,1.42809848549291e-06
"^GSPC","volatility log-return",23892,72509.7365738439,5.18165908147377e-09,3.66356164094799,1.41437747797909e-09
"^GSPC","absolute log-return",23891,183.084372214917,1.92003916771949e-08,3.68887943491354,5.20493876691527e-09
"^GSPC","original",23891,13778629.2847662,5.51164729036106e-06,3.68887394246665,1.49412507481488e-06
"^GSPC","volatility log-return",23891,72506.7575991581,5.47998424097636e-09,3.68887944863395,1.48554169610095e-09
"^GSPC","absolute log-return",23890,183.077847837483,2.02544674612608e-08,3.71357204644984,5.4541737974769e-09
"^GSPC","original",23890,13776614.3992685,5.79927228062887e-06,3.71356626743203,1.56164258467604e-06
"^GSPC","volatility log-return",23890,72503.8368272614,5.83695811921025e-09,3.71357206086735,1.57179072180775e-09
"^GSPC","absolute log-return",23889,183.07142297779,2.14754220083393e-08,3.73766959680795,5.74567155515539e-09
"^GSPC","original",23889,13774598.2821279,6.09486130630968e-06,3.73766352342206,1.63065811822847e-06
"^GSPC","volatility log-return",23889,72500.964958378,6.32652388238046e-09,3.73766961195684,1.69263860332474e-09
"^GSPC","absolute log-return",23888,183.064677669708,2.22670178489713e-08,3.76120009342654,5.92018961077408e-09
"^GSPC","original",23888,13772579.76509,6.39858454264365e-06,3.76119371710902,1.70120821701181e-06
"^GSPC","volatility log-return",23888,72498.014136257,6.65454477110426e-09,3.76120010903902,1.76926102478256e-09
"^GSPC","absolute log-return",23887,183.05781928994,2.3213175669513e-08,3.78418961070509,6.13425275029819e-09
"^GSPC","original",23887,13770557.960872,6.71088867113075e-06,3.78418292302959,1.7734017901693e-06
"^GSPC","volatility log-return",23887,72495.029720168,7.01667582923723e-09,3.78418962690159,1.85420830033086e-09
"^GSPC","absolute log-return",23886,183.051015376023,2.39171002294425e-08,3.80666246585322,6.2829579175236e-09
"^GSPC","original",23886,13768534.2666175,7.03117753004366e-06,3.80665545859279,1.84707143040357e-06
"^GSPC","volatility log-return",23886,72492.0429520612,7.29856845125284e-09,3.80666248247175,1.91731430639474e-09
"^GSPC","absolute log-return",23885,183.044206942686,2.49037676881338e-08,3.82864137158533,6.50459656811181e-09
"^GSPC","original",23885,13766508.2521137,7.35969445405825e-06,3.82863403679464,1.92227312299532e-06
"^GSPC","volatility log-return",23885,72489.0483605066,7.68148352277163e-09,3.82864138880761,2.00632097062306e-09
"^GSPC","absolute log-return",23884,183.037030811329,2.57187552627542e-08,3.8501475759913,6.67994007588985e-09
"^GSPC","original",23884,13764479.1384448,7.69685959960554e-06,3.85013990485046,1.9991076695831e-06
"^GSPC","volatility log-return",23884,72485.9728418345,8.00563224277734e-09,3.85014759370443,2.07930528149664e-09
"^GSPC","absolute log-return",23883,183.029855883171,2.65388796729642e-08,3.87120098436901,6.85546413068852e-09
"^GSPC","original",23883,13762448.3793046,8.04199622404366e-06,3.87119296891167,2.07739050526793e-06
"^GSPC","volatility log-return",23883,72482.8919736591,8.32698320049367e-09,3.87120100258091,2.15100770459367e-09
"^GSPC","absolute log-return",23882,183.022586244931,2.77518702322881e-08,3.89182027035876,7.13082005501665e-09
"^GSPC","original",23882,13760416.9466579,8.39464394999203e-06,3.89181190346668,2.15699680534258e-06
"^GSPC","volatility log-return",23882,72479.7844707656,8.77998500649744e-09,3.89182028933064,2.25600987043515e-09
